image_path,image_id,sequence,frame_id,viewer,human_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2,depth_m,distance_m,distance_class_3,depth_source,scene_type,recording,worker_key
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage2_003804.png,Garage2_003804,Garage2,3804,rgb,Garage2_003804#1,291.335205,396.251099,406.339539,716.310303,3.826172,3.826172,3-5,conf2,indoor_garage,Garage2,Garage2_003804#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage2_003900.png,Garage2_003900,Garage2,3900,rgb,Garage2_003900#1,476.016724,383.506897,663.294983,719.372559,2.378906,2.378906,<3,conf2,indoor_garage,Garage2,Garage2_003900#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage2_003924.png,Garage2_003924,Garage2,3924,rgb,Garage2_003924#1,528.471069,383.471283,746.834595,719.351196,1.951172,1.951172,<3,conf2,indoor_garage,Garage2,Garage2_003924#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage2_003972.png,Garage2_003972,Garage2,3972,rgb,Garage2_003972#1,788.318542,343.884003,959.336426,719.030273,1.124023,1.124023,<3,conf2,indoor_garage,Garage2,Garage2_003972#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000060.png,Garage3_000060,Garage3,60,rgb,Garage3_000060#1,4.175709,370.251343,162.607880,719.394775,1.889648,1.889648,<3,conf1,indoor_garage,Garage3,Garage3_000060#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000060.png,Garage3_000060,Garage3,60,rgb,Garage3_000060#2,907.367676,369.847595,959.488770,719.895813,,,<3,none,indoor_garage,Garage3,Garage3_000060#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000096.png,Garage3_000096,Garage3,96,rgb,Garage3_000096#1,127.133514,378.740875,293.082092,719.257874,2.210938,2.210938,<3,conf2,indoor_garage,Garage3,Garage3_000096#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000096.png,Garage3_000096,Garage3,96,rgb,Garage3_000096#2,756.490112,389.363800,918.450317,719.493347,2.378906,2.378906,<3,conf2,indoor_garage,Garage3,Garage3_000096#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000132.png,Garage3_000132,Garage3,132,rgb,Garage3_000132#1,214.425705,383.262878,408.678314,718.865417,2.582031,2.582031,<3,conf2,indoor_garage,Garage3,Garage3_000132#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000132.png,Garage3_000132,Garage3,132,rgb,Garage3_000132#2,660.312927,393.267822,813.984192,719.583740,3.066406,3.066406,3-5,conf2,indoor_garage,Garage3,Garage3_000132#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000156.png,Garage3_000156,Garage3,156,rgb,Garage3_000156#1,306.442017,384.445557,430.025024,719.282349,2.859375,2.859375,<3,conf2,indoor_garage,Garage3,Garage3_000156#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000156.png,Garage3_000156,Garage3,156,rgb,Garage3_000156#2,647.354553,399.638580,764.526978,719.441040,3.597656,3.597656,3-5,conf2,indoor_garage,Garage3,Garage3_000156#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000180.png,Garage3_000180,Garage3,180,rgb,Garage3_000180#1,363.960358,384.625244,490.433716,719.457703,3.128906,3.128906,3-5,conf2,indoor_garage,Garage3,Garage3_000180#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000180.png,Garage3_000180,Garage3,180,rgb,Garage3_000180#2,624.227234,396.082031,745.144409,709.951355,4.136719,4.136719,3-5,conf2,indoor_garage,Garage3,Garage3_000180#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000204.png,Garage3_000204,Garage3,204,rgb,Garage3_000204#1,402.871124,389.197632,543.228271,719.537231,3.437500,3.437500,3-5,conf2,indoor_garage,Garage3,Garage3_000204#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000204.png,Garage3_000204,Garage3,204,rgb,Garage3_000204#2,613.550171,395.228394,728.221802,670.895874,4.605469,4.605469,3-5,conf2,indoor_garage,Garage3,Garage3_000204#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000240.png,Garage3_000240,Garage3,240,rgb,Garage3_000240#1,471.505829,393.980896,590.860962,719.722412,3.902344,3.902344,3-5,conf2,indoor_garage,Garage3,Garage3_000240#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000240.png,Garage3_000240,Garage3,240,rgb,Garage3_000240#2,659.256714,405.851807,762.884521,639.923035,5.328125,5.328125,>5,conf1,indoor_garage,Garage3,Garage3_000240#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000264.png,Garage3_000264,Garage3,264,rgb,Garage3_000264#1,499.489136,394.838623,633.180847,705.252991,4.144531,4.144531,3-5,conf2,indoor_garage,Garage3,Garage3_000264#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000264.png,Garage3_000264,Garage3,264,rgb,Garage3_000264#2,716.830566,403.816315,815.892090,629.293091,5.527344,5.527344,>5,conf2,indoor_garage,Garage3,Garage3_000264#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000312.png,Garage3_000312,Garage3,312,rgb,Garage3_000312#1,548.837891,396.845764,638.522095,658.546326,4.941406,4.941406,3-5,conf2,indoor_garage,Garage3,Garage3_000312#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000312.png,Garage3_000312,Garage3,312,rgb,Garage3_000312#2,859.333332,410.333328,914.333332,487.333328,,,>5,none,indoor_garage,Garage3,Garage3_000312#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000348.png,Garage3_000348,Garage3,348,rgb,Garage3_000348#1,533.875854,398.568512,618.260559,630.620361,5.623047,5.623047,>5,conf2,indoor_garage,Garage3,Garage3_000348#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000384.png,Garage3_000384,Garage3,384,rgb,Garage3_000384#1,530.202881,400.273315,603.292358,603.543091,6.277344,6.277344,>5,conf2,indoor_garage,Garage3,Garage3_000384#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000408.png,Garage3_000408,Garage3,408,rgb,Garage3_000408#1,519.593994,402.218079,589.184082,595.716064,6.648438,6.648438,>5,conf2,indoor_garage,Garage3,Garage3_000408#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000432.png,Garage3_000432,Garage3,432,rgb,Garage3_000432#1,522.721191,403.136627,587.905457,584.417236,7.066406,7.066406,>5,conf2,indoor_garage,Garage3,Garage3_000432#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000492.png,Garage3_000492,Garage3,492,rgb,Garage3_000492#1,510.628326,404.281128,566.214600,556.286499,8.171875,8.171875,>5,conf1,indoor_garage,Garage3,Garage3_000492#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000852.png,Garage3_000852,Garage3,852,rgb,Garage3_000852#1,599.309082,406.202637,656.817871,563.095093,8.164062,8.164062,>5,conf1,indoor_garage,Garage3,Garage3_000852#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000876.png,Garage3_000876,Garage3,876,rgb,Garage3_000876#1,586.916565,406.568024,645.848145,569.999023,7.617188,7.617188,>5,conf2,indoor_garage,Garage3,Garage3_000876#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000912.png,Garage3_000912,Garage3,912,rgb,Garage3_000912#1,551.922607,404.597534,617.472778,578.845459,7.261719,7.261719,>5,conf2,indoor_garage,Garage3,Garage3_000912#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001224.png,Garage3_001224,Garage3,1224,rgb,Garage3_001224#1,536.616028,402.845642,612.596558,635.393127,5.445312,5.445312,>5,conf2,indoor_garage,Garage3,Garage3_001224#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001248.png,Garage3_001248,Garage3,1248,rgb,Garage3_001248#1,561.271240,405.601227,674.506897,669.868835,5.003906,5.003906,>5,conf2,indoor_garage,Garage3,Garage3_001248#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001296.png,Garage3_001296,Garage3,1296,rgb,Garage3_001296#1,627.840454,394.645386,759.408447,719.355286,3.771484,3.771484,3-5,conf2,indoor_garage,Garage3,Garage3_001296#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001524.png,Garage3_001524,Garage3,1524,rgb,Garage3_001524#1,0.396881,368.329956,230.084045,719.385437,3.031250,3.031250,3-5,conf2,indoor_garage,Garage3,Garage3_001524#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001548.png,Garage3_001548,Garage3,1548,rgb,Garage3_001548#1,126.508530,377.330444,264.130249,719.472778,2.271484,2.271484,<3,conf2,indoor_garage,Garage3,Garage3_001548#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001572.png,Garage3_001572,Garage3,1572,rgb,Garage3_001572#1,231.185211,384.107941,371.969513,719.362183,2.654297,2.654297,<3,conf2,indoor_garage,Garage3,Garage3_001572#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001596.png,Garage3_001596,Garage3,1596,rgb,Garage3_001596#1,261.200775,384.711731,452.391174,719.067627,2.994141,2.994141,<3,conf2,indoor_garage,Garage3,Garage3_001596#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001620.png,Garage3_001620,Garage3,1620,rgb,Garage3_001620#1,336.807495,386.719116,449.710876,719.699341,3.433594,3.433594,3-5,conf2,indoor_garage,Garage3,Garage3_001620#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001668.png,Garage3_001668,Garage3,1668,rgb,Garage3_001668#1,808.662781,390.319427,959.595886,719.270630,2.494141,2.494141,<3,conf2,indoor_garage,Garage3,Garage3_001668#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001668.png,Garage3_001668,Garage3,1668,rgb,Garage3_001668#2,386.346039,397.627167,504.178070,701.647095,4.246094,4.246094,3-5,conf2,indoor_garage,Garage3,Garage3_001668#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001716.png,Garage3_001716,Garage3,1716,rgb,Garage3_001716#1,704.865112,392.794250,835.740845,719.670715,3.494141,3.494141,3-5,conf2,indoor_garage,Garage3,Garage3_001716#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001716.png,Garage3_001716,Garage3,1716,rgb,Garage3_001716#2,438.144348,396.636292,523.568909,642.457214,5.250000,5.250000,>5,conf2,indoor_garage,Garage3,Garage3_001716#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001788.png,Garage3_001788,Garage3,1788,rgb,Garage3_001788#1,654.949463,400.949615,746.227844,655.487305,5.039062,5.039062,>5,conf2,indoor_garage,Garage3,Garage3_001788#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001788.png,Garage3_001788,Garage3,1788,rgb,Garage3_001788#2,464.548767,395.527771,535.500793,597.547302,6.574219,6.574219,>5,conf1,indoor_garage,Garage3,Garage3_001788#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001848.png,Garage3_001848,Garage3,1848,rgb,Garage3_001848#1,627.048645,404.114197,701.153259,602.262878,6.367188,6.367188,>5,conf2,indoor_garage,Garage3,Garage3_001848#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001848.png,Garage3_001848,Garage3,1848,rgb,Garage3_001848#2,481.279541,403.226074,541.614624,567.242188,7.746094,7.746094,>5,conf2,indoor_garage,Garage3,Garage3_001848#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001908.png,Garage3_001908,Garage3,1908,rgb,Garage3_001908#1,626.177124,407.152832,689.869507,567.305725,7.646484,7.646484,>5,conf2,indoor_garage,Garage3,Garage3_001908#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001908.png,Garage3_001908,Garage3,1908,rgb,Garage3_001908#2,494.249451,404.348602,544.260132,545.652222,8.953125,8.953125,>5,conf2,indoor_garage,Garage3,Garage3_001908#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001932.png,Garage3_001932,Garage3,1932,rgb,Garage3_001932#1,629.004517,411.419403,698.054932,559.187134,8.074219,8.074219,>5,conf2,indoor_garage,Garage3,Garage3_001932#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001932.png,Garage3_001932,Garage3,1932,rgb,Garage3_001932#2,490.293915,405.345703,539.875610,538.995117,9.589844,9.589844,>5,conf1,indoor_garage,Garage3,Garage3_001932#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001956.png,Garage3_001956,Garage3,1956,rgb,Garage3_001956#1,655.705322,412.677612,703.609314,553.665894,8.703125,8.703125,>5,conf1,indoor_garage,Garage3,Garage3_001956#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001956.png,Garage3_001956,Garage3,1956,rgb,Garage3_001956#2,495.180908,405.620453,534.622925,537.043457,9.843750,9.843750,>5,conf1,indoor_garage,Garage3,Garage3_001956#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001980.png,Garage3_001980,Garage3,1980,rgb,Garage3_001980#1,667.522583,410.560913,723.727417,547.069153,9.312500,9.312500,>5,conf1,indoor_garage,Garage3,Garage3_001980#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001980.png,Garage3_001980,Garage3,1980,rgb,Garage3_001980#2,482.666840,404.813599,524.115967,530.780457,,,>5,none,indoor_garage,Garage3,Garage3_001980#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002148.png,Garage3_002148,Garage3,2148,rgb,Garage3_002148#1,444.601074,400.067413,477.104248,500.686798,,,>5,none,indoor_garage,Garage3,Garage3_002148#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002148.png,Garage3_002148,Garage3,2148,rgb,Garage3_002148#2,779.333332,413.333328,818.333332,514.333328,,,>5,none,indoor_garage,Garage3,Garage3_002148#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002580.png,Garage3_002580,Garage3,2580,rgb,Garage3_002580#1,416.164581,404.804169,459.999664,538.132141,,,>5,none,indoor_garage,Garage3,Garage3_002580#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002580.png,Garage3_002580,Garage3,2580,rgb,Garage3_002580#2,752.317200,408.820496,784.315063,510.953796,,,>5,none,indoor_garage,Garage3,Garage3_002580#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002604.png,Garage3_002604,Garage3,2604,rgb,Garage3_002604#1,410.714996,406.840942,462.433960,546.587952,,,>5,none,indoor_garage,Garage3,Garage3_002604#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002604.png,Garage3_002604,Garage3,2604,rgb,Garage3_002604#2,740.838013,409.697754,777.677673,510.792114,,,>5,none,indoor_garage,Garage3,Garage3_002604#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002652.png,Garage3_002652,Garage3,2652,rgb,Garage3_002652#1,393.202423,403.583130,452.700348,563.432861,8.039062,8.039062,>5,conf2,indoor_garage,Garage3,Garage3_002652#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002652.png,Garage3_002652,Garage3,2652,rgb,Garage3_002652#2,718.553223,410.626923,754.606323,512.534668,,,>5,none,indoor_garage,Garage3,Garage3_002652#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002700.png,Garage3_002700,Garage3,2700,rgb,Garage3_002700#1,384.325562,405.941223,444.859314,585.495605,7.009766,7.009766,>5,conf2,indoor_garage,Garage3,Garage3_002700#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002700.png,Garage3_002700,Garage3,2700,rgb,Garage3_002700#2,702.994019,408.460754,741.002625,518.292603,,,>5,none,indoor_garage,Garage3,Garage3_002700#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002796.png,Garage3_002796,Garage3,2796,rgb,Garage3_002796#1,349.280151,400.321411,442.174194,651.205383,5.042969,5.042969,>5,conf2,indoor_garage,Garage3,Garage3_002796#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002796.png,Garage3_002796,Garage3,2796,rgb,Garage3_002796#2,616.464844,413.079346,660.333740,534.107178,,,>5,none,indoor_garage,Garage3,Garage3_002796#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002844.png,Garage3_002844,Garage3,2844,rgb,Garage3_002844#1,322.910065,394.044159,436.624054,708.733887,4.203125,4.203125,3-5,conf2,indoor_garage,Garage3,Garage3_002844#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002844.png,Garage3_002844,Garage3,2844,rgb,Garage3_002844#2,533.993225,410.341675,598.727783,535.948914,,,>5,none,indoor_garage,Garage3,Garage3_002844#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002892.png,Garage3_002892,Garage3,2892,rgb,Garage3_002892#1,272.089172,385.345001,403.878204,719.456543,3.296875,3.296875,3-5,conf2,indoor_garage,Garage3,Garage3_002892#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002892.png,Garage3_002892,Garage3,2892,rgb,Garage3_002892#2,458.566132,408.037628,504.492828,536.383545,,,>5,none,indoor_garage,Garage3,Garage3_002892#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002916.png,Garage3_002916,Garage3,2916,rgb,Garage3_002916#1,194.550339,391.723114,381.368652,719.469543,2.939453,2.939453,<3,conf2,indoor_garage,Garage3,Garage3_002916#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002916.png,Garage3_002916,Garage3,2916,rgb,Garage3_002916#2,429.393036,406.034119,463.999237,536.997192,,,>5,none,indoor_garage,Garage3,Garage3_002916#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002940.png,Garage3_002940,Garage3,2940,rgb,Garage3_002940#1,141.104401,379.749451,290.843933,719.820679,2.564453,2.564453,<3,conf2,indoor_garage,Garage3,Garage3_002940#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002940.png,Garage3_002940,Garage3,2940,rgb,Garage3_002940#3,383.831116,409.914734,428.836792,535.767883,,,>5,none,indoor_garage,Garage3,Garage3_002940#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002964.png,Garage3_002964,Garage3,2964,rgb,Garage3_002964#1,0.282108,373.811157,172.585815,719.220947,2.203125,2.203125,<3,conf2,indoor_garage,Garage3,Garage3_002964#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002964.png,Garage3_002964,Garage3,2964,rgb,Garage3_002964#2,342.507080,406.901825,400.398804,534.044067,,,>5,none,indoor_garage,Garage3,Garage3_002964#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002988.png,Garage3_002988,Garage3,2988,rgb,Garage3_002988#1,0.159385,486.481293,36.040726,719.421875,2.986328,2.986328,<3,conf1,indoor_garage,Garage3,Garage3_002988#1
