image_path,image_id,sequence,frame_id,viewer,human_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2,depth_m,distance_m,distance_class_3,depth_source,scene_type,recording,worker_key,data_source
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002580.png,Garage3_002580,Garage3,2580,rgb,Garage3_002580#2,752.317200,408.820496,784.315063,510.953796,,,>6,none,indoor_garage,Garage3,Garage3_002580#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002604.png,Garage3_002604,Garage3,2604,rgb,Garage3_002604#1,410.714996,406.840942,462.433960,546.587952,,,>6,none,indoor_garage,Garage3,Garage3_002604#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002604.png,Garage3_002604,Garage3,2604,rgb,Garage3_002604#2,740.838013,409.697754,777.677673,510.792114,,,>6,none,indoor_garage,Garage3,Garage3_002604#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002652.png,Garage3_002652,Garage3,2652,rgb,Garage3_002652#1,393.202423,403.583130,452.700348,563.432861,8.039062,8.039062,>6,conf2,indoor_garage,Garage3,Garage3_002652#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002652.png,Garage3_002652,Garage3,2652,rgb,Garage3_002652#2,718.553223,410.626923,754.606323,512.534668,,,>6,none,indoor_garage,Garage3,Garage3_002652#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002700.png,Garage3_002700,Garage3,2700,rgb,Garage3_002700#1,384.325562,405.941223,444.859314,585.495605,7.009766,7.009766,>6,conf2,indoor_garage,Garage3,Garage3_002700#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002700.png,Garage3_002700,Garage3,2700,rgb,Garage3_002700#2,702.994019,408.460754,741.002625,518.292603,,,>6,none,indoor_garage,Garage3,Garage3_002700#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002892.png,Garage3_002892,Garage3,2892,rgb,Garage3_002892#1,272.089172,385.345001,403.878204,719.456543,3.296875,3.296875,3-6,conf2,indoor_garage,Garage3,Garage3_002892#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002892.png,Garage3_002892,Garage3,2892,rgb,Garage3_002892#2,458.566132,408.037628,504.492828,536.383545,,,>6,none,indoor_garage,Garage3,Garage3_002892#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002916.png,Garage3_002916,Garage3,2916,rgb,Garage3_002916#1,194.550339,391.723114,381.368652,719.469543,2.939453,2.939453,<3,conf2,indoor_garage,Garage3,Garage3_002916#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002916.png,Garage3_002916,Garage3,2916,rgb,Garage3_002916#2,429.393036,406.034119,463.999237,536.997192,,,>6,none,indoor_garage,Garage3,Garage3_002916#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002964.png,Garage3_002964,Garage3,2964,rgb,Garage3_002964#1,0.282108,373.811157,172.585815,719.220947,2.203125,2.203125,<3,conf2,indoor_garage,Garage3,Garage3_002964#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002964.png,Garage3_002964,Garage3,2964,rgb,Garage3_002964#2,342.507080,406.901825,400.398804,534.044067,,,>6,none,indoor_garage,Garage3,Garage3_002964#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002988.png,Garage3_002988,Garage3,2988,rgb,Garage3_002988#1,0.159385,486.481293,36.040726,719.421875,2.986328,2.986328,<3,conf1,indoor_garage,Garage3,Garage3_002988#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002988.png,Garage3_002988,Garage3,2988,rgb,Garage3_002988#2,319.333332,400.333328,351.333332,454.333328,,,>6,none,indoor_garage,Garage3,Garage3_002988#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_003228.png,Garage3_003228,Garage3,3228,rgb,Garage3_003228#1,363.755280,409.029968,411.611755,540.512451,,,>6,none,indoor_garage,Garage3,Garage3_003228#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_003420.png,Garage3_003420,Garage3,3420,rgb,Garage3_003420#1,247.348389,399.680878,367.875092,667.894592,4.703125,4.703125,3-6,conf2,indoor_garage,Garage3,Garage3_003420#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_003420.png,Garage3_003420,Garage3,3420,rgb,Garage3_003420#2,730.116170,421.164276,778.591878,578.975667,,,>6,none,indoor_garage,Garage3,Garage3_003420#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_003456.png,Garage3_003456,Garage3,3456,rgb,Garage3_003456#1,356.223297,395.176758,441.992432,654.490234,4.945312,4.945312,3-6,conf2,indoor_garage,Garage3,Garage3_003456#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_003456.png,Garage3_003456,Garage3,3456,rgb,Garage3_003456#2,796.612915,414.363007,870.652710,586.467529,,,>6,none,indoor_garage,Garage3,Garage3_003456#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_003480.png,Garage3_003480,Garage3,3480,rgb,Garage3_003480#1,391.842041,398.100220,502.759460,641.311890,5.191406,5.191406,3-6,conf2,indoor_garage,Garage3,Garage3_003480#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_003480.png,Garage3_003480,Garage3,3480,rgb,Garage3_003480#2,899.419312,408.812897,934.439819,447.336548,,,3-6,none,indoor_garage,Garage3,Garage3_003480#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000114.png,Garage4_000114,Garage4,114,rgb,Garage4_000114#1,764.903198,361.885742,959.301880,719.217346,1.942383,1.942383,<3,conf1,indoor_garage,Garage4,Garage4_000114#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000114.png,Garage4_000114,Garage4,114,rgb,Garage4_000114#2,0.179615,357.652405,152.985306,719.142090,2.898438,2.898438,<3,conf2,indoor_garage,Garage4,Garage4_000114#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000162.png,Garage4_000162,Garage4,162,rgb,Garage4_000162#1,242.364670,376.036682,456.526062,718.529419,2.472656,2.472656,<3,conf2,indoor_garage,Garage4,Garage4_000162#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000162.png,Garage4_000162,Garage4,162,rgb,Garage4_000162#2,628.479614,383.434021,752.216553,719.593384,2.808594,2.808594,<3,conf2,indoor_garage,Garage4,Garage4_000162#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000204.png,Garage4_000204,Garage4,204,rgb,Garage4_000204#1,423.874237,392.393005,545.037109,718.631470,3.568359,3.568359,3-6,conf2,indoor_garage,Garage4,Garage4_000204#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000204.png,Garage4_000204,Garage4,204,rgb,Garage4_000204#2,593.795166,400.792877,690.757751,689.433716,4.503906,4.503906,3-6,conf2,indoor_garage,Garage4,Garage4_000204#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000216.png,Garage4_000216,Garage4,216,rgb,Garage4_000216#1,444.593903,391.561157,565.584351,717.095764,3.921875,3.921875,3-6,conf2,indoor_garage,Garage4,Garage4_000216#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000216.png,Garage4_000216,Garage4,216,rgb,Garage4_000216#2,581.976807,395.363708,698.532593,653.662720,4.933594,4.933594,3-6,conf2,indoor_garage,Garage4,Garage4_000216#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000228.png,Garage4_000228,Garage4,228,rgb,Garage4_000228#1,458.659912,396.069305,583.907532,687.744019,4.339844,4.339844,3-6,conf2,indoor_garage,Garage4,Garage4_000228#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000228.png,Garage4_000228,Garage4,228,rgb,Garage4_000228#2,592.630493,400.439209,688.009888,633.799622,5.332031,5.332031,3-6,conf2,indoor_garage,Garage4,Garage4_000228#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000240.png,Garage4_000240,Garage4,240,rgb,Garage4_000240#1,477.386444,398.489777,584.406189,680.304443,4.628906,4.628906,3-6,conf2,indoor_garage,Garage4,Garage4_000240#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000240.png,Garage4_000240,Garage4,240,rgb,Garage4_000240#2,603.479126,402.645172,692.778320,623.319702,5.589844,5.589844,3-6,conf2,indoor_garage,Garage4,Garage4_000240#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000306.png,Garage4_000306,Garage4,306,rgb,Garage4_000306#1,582.883789,402.506287,673.266479,604.165649,6.203125,6.203125,>6,conf2,indoor_garage,Garage4,Garage4_000306#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000306.png,Garage4_000306,Garage4,306,rgb,Garage4_000306#2,310.401917,398.970520,381.587128,631.933411,5.507812,5.507812,3-6,conf2,indoor_garage,Garage4,Garage4_000306#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000306.png,Garage4_000306,Garage4,306,rgb,Garage4_000306#3,628.591187,403.646393,675.867554,555.206055,6.222656,6.222656,>6,conf1,indoor_garage,Garage4,Garage4_000306#3,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000336.png,Garage4_000336,Garage4,336,rgb,Garage4_000336#1,491.046143,399.915283,553.568970,635.931458,5.343750,5.343750,3-6,conf2,indoor_garage,Garage4,Garage4_000336#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000336.png,Garage4_000336,Garage4,336,rgb,Garage4_000336#2,646.476685,407.224548,708.401245,583.329163,7.035156,7.035156,>6,conf1,indoor_garage,Garage4,Garage4_000336#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000336.png,Garage4_000336,Garage4,336,rgb,Garage4_000336#3,608.621216,403.176392,651.714355,531.109436,,,>6,none,indoor_garage,Garage4,Garage4_000336#3,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000354.png,Garage4_000354,Garage4,354,rgb,Garage4_000354#1,605.341003,403.902527,671.033142,643.645996,5.070312,5.070312,3-6,conf2,indoor_garage,Garage4,Garage4_000354#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000354.png,Garage4_000354,Garage4,354,rgb,Garage4_000354#2,651.605835,400.796265,712.599854,571.979004,7.468750,7.468750,>6,conf1,indoor_garage,Garage4,Garage4_000354#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000354.png,Garage4_000354,Garage4,354,rgb,Garage4_000354#3,592.711975,400.852875,620.100769,474.718750,,,>6,none,indoor_garage,Garage4,Garage4_000354#3,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000396.png,Garage4_000396,Garage4,396,rgb,Garage4_000396#1,664.520691,403.583954,716.853027,549.018555,8.898438,8.898438,>6,conf1,indoor_garage,Garage4,Garage4_000396#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000396.png,Garage4_000396,Garage4,396,rgb,Garage4_000396#2,513.810181,408.538391,568.324890,512.278687,17.140625,17.140625,>6,conf1,indoor_garage,Garage4,Garage4_000396#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000396.png,Garage4_000396,Garage4,396,rgb,Garage4_000396#3,879.333332,402.333328,938.333332,483.333328,,,3-6,none,indoor_garage,Garage4,Garage4_000396#3,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000444.png,Garage4_000444,Garage4,444,rgb,Garage4_000444#1,640.732178,405.697449,684.436340,529.306824,,,>6,none,indoor_garage,Garage4,Garage4_000444#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000444.png,Garage4_000444,Garage4,444,rgb,Garage4_000444#2,426.993225,402.072693,475.071106,512.489685,10.945312,10.945312,>6,conf1,indoor_garage,Garage4,Garage4_000444#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000456.png,Garage4_000456,Garage4,456,rgb,Garage4_000456#1,403.465637,404.040527,448.877625,514.982483,10.144531,10.144531,>6,conf1,indoor_garage,Garage4,Garage4_000456#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000456.png,Garage4_000456,Garage4,456,rgb,Garage4_000456#2,628.291077,403.808411,664.708374,525.736572,,,>6,none,indoor_garage,Garage4,Garage4_000456#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000474.png,Garage4_000474,Garage4,474,rgb,Garage4_000474#1,368.702728,403.653900,423.003662,519.892700,10.058594,10.058594,>6,conf1,indoor_garage,Garage4,Garage4_000474#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000474.png,Garage4_000474,Garage4,474,rgb,Garage4_000474#2,599.566895,409.088654,649.238403,521.098511,,,>6,none,indoor_garage,Garage4,Garage4_000474#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000516.png,Garage4_000516,Garage4,516,rgb,Garage4_000516#1,542.452942,407.738403,584.353577,514.911682,,,>6,none,indoor_garage,Garage4,Garage4_000516#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000516.png,Garage4_000516,Garage4,516,rgb,Garage4_000516#2,285.090332,403.557983,315.826660,448.303406,,,>6,none,indoor_garage,Garage4,Garage4_000516#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000534.png,Garage4_000534,Garage4,534,rgb,Garage4_000534#1,508.394409,403.551392,543.332825,514.941162,,,>6,none,indoor_garage,Garage4,Garage4_000534#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000534.png,Garage4_000534,Garage4,534,rgb,Garage4_000534#2,225.808456,401.535828,262.610352,446.821472,,,>6,none,indoor_garage,Garage4,Garage4_000534#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000546.png,Garage4_000546,Garage4,546,rgb,Garage4_000546#1,494.627686,405.306641,535.883179,514.591797,,,>6,none,indoor_garage,Garage4,Garage4_000546#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000612.png,Garage4_000612,Garage4,612,rgb,Garage4_000612#1,400.031708,405.190430,447.862701,526.993286,,,>6,none,indoor_garage,Garage4,Garage4_000612#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000612.png,Garage4_000612,Garage4,612,rgb,Garage4_000612#2,228.795639,402.450073,274.218506,448.410004,,,>6,none,indoor_garage,Garage4,Garage4_000612#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000612.png,Garage4_000612,Garage4,612,rgb,Garage4_000612#3,873.333332,418.333328,921.333332,472.333328,,,3-6,none,indoor_garage,Garage4,Garage4_000612#3,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000666.png,Garage4_000666,Garage4,666,rgb,Garage4_000666#1,535.760010,398.009583,600.124512,647.096008,5.089844,5.089844,3-6,conf2,indoor_garage,Garage4,Garage4_000666#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000666.png,Garage4_000666,Garage4,666,rgb,Garage4_000666#2,400.421722,403.790527,455.678192,551.128845,8.218750,8.218750,>6,conf1,indoor_garage,Garage4,Garage4_000666#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000666.png,Garage4_000666,Garage4,666,rgb,Garage4_000666#3,349.382629,403.273224,394.727600,538.923950,9.148438,9.148438,>6,conf1,indoor_garage,Garage4,Garage4_000666#3,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000708.png,Garage4_000708,Garage4,708,rgb,Garage4_000708#1,223.706635,406.068604,374.083191,674.613647,4.460938,4.460938,3-6,conf2,indoor_garage,Garage4,Garage4_000708#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000708.png,Garage4_000708,Garage4,708,rgb,Garage4_000708#2,391.711060,403.860352,450.689087,587.250916,6.968750,6.968750,>6,conf2,indoor_garage,Garage4,Garage4_000708#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000708.png,Garage4_000708,Garage4,708,rgb,Garage4_000708#3,463.536621,402.647644,519.462708,552.308899,8.140625,8.140625,>6,conf1,indoor_garage,Garage4,Garage4_000708#3,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000756.png,Garage4_000756,Garage4,756,rgb,Garage4_000756#1,338.467224,399.699738,441.481262,646.225464,5.273438,5.273438,3-6,conf2,indoor_garage,Garage4,Garage4_000756#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000756.png,Garage4_000756,Garage4,756,rgb,Garage4_000756#2,552.495605,399.898315,628.347412,596.496277,6.507812,6.507812,>6,conf2,indoor_garage,Garage4,Garage4_000756#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000786.png,Garage4_000786,Garage4,786,rgb,Garage4_000786#1,288.090912,391.501282,422.730530,713.339905,4.160156,4.160156,3-6,conf2,indoor_garage,Garage4,Garage4_000786#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000786.png,Garage4_000786,Garage4,786,rgb,Garage4_000786#2,596.956299,401.521820,687.852783,647.109558,5.308594,5.308594,3-6,conf2,indoor_garage,Garage4,Garage4_000786#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000810.png,Garage4_000810,Garage4,810,rgb,Garage4_000810#1,236.651779,388.103577,366.128540,719.882812,3.265625,3.265625,3-6,conf2,indoor_garage,Garage4,Garage4_000810#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000810.png,Garage4_000810,Garage4,810,rgb,Garage4_000810#2,606.121338,393.528900,731.458618,706.981201,4.238281,4.238281,3-6,conf2,indoor_garage,Garage4,Garage4_000810#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000852.png,Garage4_000852,Garage4,852,rgb,Garage4_000852#1,624.182373,375.523651,820.102905,719.994690,2.488281,2.488281,<3,conf2,indoor_garage,Garage4,Garage4_000852#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000852.png,Garage4_000852,Garage4,852,rgb,Garage4_000852#2,0.276718,374.805206,88.123009,719.132446,3.042969,3.042969,3-6,conf2,indoor_garage,Garage4,Garage4_000852#2,workzone_wave1
